#FamilyID	Likelihood of Family
OG0001172	-7.61848
OG0001173	-7.44104
OG0001174	-9.20042
OG0001175	-8.02452
OG0001176	-9.88212
OG0001177	-6.32303
OG0001178	-7.11112
OG0001179	-6.22724
OG0001180	-7.18125
OG0001181	-6.32303
OG0001182	-8.34282
OG0001183	-7.23936
OG0001184	-7.18125
OG0001185	-8.02452
OG0001186	-7.44104
OG0001187	-7.44104
OG0001188	-15.0682
OG0001189	-6.22724
OG0001190	-7.44104
OG0001191	-7.44104
OG0001192	-6.22724
OG0001193	-10.8108
OG0001194	-7.11112
OG0001195	-7.44104
OG0001196	-15.69
OG0001197	-7.55758
OG0001198	-6.22724
OG0001199	-6.22724
OG0001200	-9.33825
OG0001201	-7.23936
OG0001202	-16.3156
OG0001203	-14.0873
OG0001204	-8.60306
OG0001205	-7.18125
OG0001206	-6.22724
OG0001207	-9.85721
OG0001208	-8.34282
OG0001209	-7.44104
OG0001210	-9.298
OG0001211	-6.84762
OG0001212	-17.9956
OG0001213	-7.44515
OG0001214	-9.88212
OG0001215	-10.1213
OG0001216	-8.43977
OG0001217	-9.85721
OG0001218	-8.08176
OG0001219	-8.49295
OG0001220	-7.23936
OG0001221	-10.2317
OG0001222	-7.44104
OG0001223	-7.23936
OG0001224	-6.22724
OG0001225	-6.32303
OG0001226	-9.55941
OG0001227	-11.9494
OG0001228	-8.02452
OG0001229	-7.27988
OG0001230	-6.22724
OG0001231	-14.8841
OG0001232	-6.22724
OG0001233	-9.75967
OG0001234	-7.18125
OG0001235	-11.9645
OG0001236	-9.14205
OG0001237	-7.77266
OG0001238	-7.11112
OG0001239	-8.08176
OG0001240	-7.44104
OG0001241	-6.32303
OG0001242	-6.22724
OG0001243	-6.22724
OG0001244	-9.14205
OG0001245	-7.23936
OG0001246	-8.02452
OG0001247	-8.34282
OG0001248	-6.32303
OG0001249	-6.84762
OG0001250	-6.22724
OG0001251	-6.32303
OG0001252	-6.22724
OG0001253	-9.20042
OG0001254	-7.44104
OG0001255	-7.44104
OG0001256	-7.44515
OG0001257	-8.43977
OG0001258	-7.11112
OG0001259	-6.22724
OG0001260	-9.55941
OG0001261	-7.23936
OG0001262	-17.0767
OG0001263	-8.60306
OG0001264	-8.08176
OG0001265	-17.9956
OG0001266	-7.44104
OG0001267	-8.02452
OG0001268	-6.22724
OG0001269	-9.33825
OG0001270	-12.2856
OG0001271	-6.22724
OG0001272	-8.02452
OG0001273	-8.34282
OG0001274	-7.44515
OG0001275	-7.27988
OG0001276	-7.44104
OG0001277	-9.55941
OG0001278	-6.32303
OG0001279	-7.44104
OG0001280	-10.462
OG0001281	-8.08176
OG0001282	-8.02452
OG0001283	-9.14828
OG0001284	-10.0865
OG0001285	-7.44104
OG0001286	-7.27988
OG0001287	-6.22724
OG0001288	-9.30554
OG0001289	-8.60306
OG0001290	-9.55941
OG0001291	-7.44104
OG0001292	-9.48286
OG0001293	-9.55941
OG0001294	-7.44104
OG0001295	-10.2317
OG0001296	-10.1905
OG0001297	-14.2665
OG0001298	-9.55941
OG0001299	-8.02452
OG0001300	-6.22724
OG0001301	-8.02452
OG0001302	-7.18125
OG0001303	-6.22724
OG0001304	-8.02452
OG0001305	-11.1155
OG0001306	-13.1751
OG0001307	-11.1155
OG0001308	-6.22724
OG0001309	-7.11112
OG0001310	-14.2385
OG0001311	-6.84762
OG0001312	-7.44104
OG0001313	-6.22724
OG0001314	-9.33825
OG0001315	-7.61848
OG0001316	-12.0954
OG0001317	-8.08176
OG0001318	-14.5684
OG0001319	-7.55758
OG0001320	-9.55941
OG0001321	-7.61848
OG0001322	-9.33825
OG0001323	-8.34282
OG0001324	-6.32303
OG0001325	-7.11112
OG0001326	-6.22724
OG0001327	-8.34282
OG0001328	-7.18125
OG0001329	-7.55758
OG0001330	-9.0594
OG0001331	-8.02452
OG0001332	-9.30554
OG0001333	-7.18125
OG0001334	-6.22724
OG0001335	-7.11112
OG0001336	-15.0682
OG0001337	-11.3073
OG0001338	-9.09666
OG0001339	-9.33825
OG0001340	-8.43977
OG0001341	-8.02452
OG0001342	-6.22724
OG0001343	-7.11112
OG0001344	-7.27988
OG0001345	-8.08176
OG0001346	-6.22724
OG0001347	-14.3946
OG0001348	-20.5339
OG0001349	-15.1459
OG0001350	-9.88344
OG0001351	-9.3495
OG0001352	-6.22724
OG0001353	-6.32303
OG0001354	-6.32303
OG0001355	-7.18125
OG0001356	-6.22724
OG0001357	-32.2429
OG0001358	-9.298
OG0001359	-7.55758
OG0001360	-12.8095
OG0001361	-14.028
OG0001362	-9.85721
OG0001363	-17.3455
OG0001364	-7.11112
OG0001365	-12.0199
OG0001366	-9.20042
OG0001367	-10.8651
OG0001368	-32.2429
OG0001369	-7.11112
OG0001370	-9.88212
OG0001371	-7.27988
OG0001372	-7.27988
OG0001373	-35.8647
OG0001374	-13.6376
OG0001375	-31.1362
OG0001376	-8.96963
OG0001377	-28.5541
OG0001378	-12.1376
OG0001379	-10.5671
OG0001380	-8.96963
OG0001381	-9.72203
OG0001382	-8.96963
OG0001383	-35.8647
OG0001384	-17.822
OG0001385	-8.96963
OG0001386	-10.8907
OG0001387	-35.8647
OG0001388	-22.0309
OG0001389	-10.5671
OG0001390	-35.8647
OG0001391	-10.123
OG0001392	-22.4936
OG0001393	-9.72203
OG0001394	-8.96963
OG0001395	-14.0813
OG0001396	-10.5671
OG0001397	-10.5671
OG0001398	-20.8286
OG0001399	-8.96963
OG0001400	-16.726
OG0001401	-16.4196
OG0001402	-30.0442
OG0001403	-11.2036
OG0001404	-9.72203
OG0001405	-22.0309
OG0001406	-12.1376
OG0001407	-13.105
OG0001408	-16.4537
OG0001409	-14.8301
OG0001410	-12.2404
OG0001411	-17.355
OG0001412	-22.3638
OG0001413	-25.2908
OG0001414	-28.5541
OG0001415	-26.6847
OG0001416	-35.8647
OG0001417	-26.6847
OG0001418	-14.8302
OG0001419	-27.2672
OG0001420	-13.8771
OG0001421	-13.8771
OG0001422	-13.8771
OG0001423	-13.8771
OG0001424	-13.8771
OG0001425	-5.63555
OG0001426	-7.44754
OG0001427	-6.85411
OG0001428	-8.62753
OG0001429	-8.75191
OG0001430	-5.63555
OG0001431	-5.63555
OG0001432	-8.18119
OG0001433	-7.97966
OG0001434	-7.44754
OG0001435	-7.00325
OG0001436	-7.44754
OG0001437	-10.1827
OG0001438	-6.32952
OG0001439	-5.63555
OG0001440	-7.75114
OG0001441	-5.63555
OG0001442	-5.63555
OG0001443	-6.32952
OG0001444	-7.98499
OG0001445	-7.32426
OG0001446	-7.44754
OG0001447	-8.75191
OG0001448	-7.44754
OG0001449	-5.63555
OG0001450	-6.85411
OG0001451	-9.58136
OG0001452	-5.63555
OG0001453	-6.51237
OG0001454	-5.63555
OG0001455	-5.63555
OG0001456	-5.63555
OG0001457	-5.63555
OG0001458	-6.32952
OG0001459	-5.63555
OG0001460	-5.63555
OG0001461	-5.63555
OG0001462	-5.63555
OG0001463	-7.41172
OG0001464	-11.6315
OG0001465	-10.9964
OG0001466	-6.32952
OG0001467	-6.51237
OG0001468	-7.75114
OG0001469	-6.32952
OG0001470	-7.44754
OG0001471	-5.63555
OG0001472	-6.32952
OG0001473	-9.58136
OG0001474	-6.51237
OG0001475	-7.44754
OG0001476	-5.63555
OG0001477	-7.44754
OG0001478	-10.1532
OG0001479	-7.44754
OG0001480	-6.32952
OG0001481	-5.63555
OG0001482	-6.32952
OG0001483	-7.98499
OG0001484	-10.867
OG0001485	-5.63555
OG0001486	-18.5323
OG0001487	-9.07445
OG0001488	-5.63555
OG0001489	-7.44754
OG0001490	-9.21165
OG0001491	-6.32952
OG0001492	-5.63555
OG0001493	-5.63555
OG0001494	-7.98499
OG0001495	-5.63555
OG0001496	-5.63555
OG0001497	-10.5744
OG0001498	-7.44754
OG0001499	-5.63555
OG0001500	-7.97966
OG0001501	-7.44754
OG0001502	-6.32952
OG0001503	-7.44754
OG0001504	-7.44754
OG0001505	-5.63555
OG0001506	-5.63555
OG0001507	-7.44754
OG0001508	-5.63555
OG0001509	-5.63555
OG0001510	-7.18098
OG0001511	-5.63555
OG0001512	-5.63555
OG0001513	-6.32952
OG0001514	-12.2924
OG0001515	-7.32426
OG0001516	-7.75114
OG0001517	-10.1827
OG0001518	-7.44754
OG0001519	-5.63555
OG0001520	-6.32952
OG0001521	-5.63555
OG0001522	-10.28
OG0001523	-8.19502
OG0001524	-6.51237
OG0001525	-7.75114
OG0001526	-5.63555
OG0001527	-7.44754
OG0001528	-7.44754
OG0001529	-10.3485
OG0001530	-7.00325
OG0001531	-8.18119
OG0001532	-6.51237
OG0001533	-6.85411
OG0001534	-6.85411
OG0001535	-7.97966
OG0001536	-8.26265
OG0001537	-7.97966
OG0001538	-5.63555
OG0001539	-7.98499
OG0001540	-8.75191
OG0001541	-5.63555
OG0001542	-6.51237
OG0001543	-10.867
OG0001544	-6.85411
OG0001545	-5.63555
OG0001546	-8.18119
OG0001547	-7.44754
OG0001548	-5.63555
OG0001549	-6.32952
OG0001550	-5.63555
OG0001551	-8.75191
OG0001552	-5.63555
OG0001553	-7.44754
OG0001554	-6.51237
OG0001555	-8.16309
OG0001556	-8.62753
OG0001557	-5.63555
OG0001558	-9.1032
OG0001559	-5.63555
OG0001560	-5.63555
OG0001561	-7.44754
OG0001562	-10.1532
OG0001563	-5.63555
OG0001564	-5.63555
OG0001565	-5.63555
OG0001566	-5.63555
OG0001567	-10.9199
OG0001568	-5.63555
OG0001569	-7.44754
OG0001570	-7.44754
OG0001571	-6.32952
OG0001572	-6.32952
OG0001573	-5.63555
OG0001574	-6.51237
OG0001575	-7.44754
OG0001576	-7.72326
OG0001577	-5.63555
OG0001578	-6.51237
OG0001579	-7.44754
OG0001580	-5.63555
OG0001581	-6.85411
OG0001582	-7.44754
OG0001583	-7.41172
OG0001584	-5.63555
OG0001585	-5.63555
OG0001586	-5.63555
OG0001587	-5.63555
OG0001588	-6.32952
OG0001589	-5.63555
OG0001590	-10.3284
OG0001591	-7.44754
OG0001592	-5.63555
OG0001593	-7.75114
OG0001594	-7.44754
OG0001595	-6.32952
OG0001596	-5.63555
OG0001597	-9.21165
OG0001598	-5.63555
OG0001599	-13.7225
OG0001600	-8.07557
OG0001601	-6.32952
OG0001602	-7.44754
OG0001603	-5.63555
OG0001604	-5.63555
OG0001605	-5.63555
OG0001606	-7.44754
OG0001607	-7.44754
OG0001608	-7.44754
OG0001609	-6.32952
OG0001610	-7.44754
OG0001611	-6.32952
OG0001612	-5.63555
OG0001613	-5.63555
OG0001614	-5.63555
OG0001615	-5.63555
OG0001616	-6.32952
OG0001617	-5.63555
OG0001618	-6.32952
OG0001619	-7.44754
OG0001620	-5.63555
OG0001621	-7.44754
OG0001622	-6.32952
OG0001623	-6.51237
OG0001624	-6.32952
OG0001625	-7.44754
OG0001626	-5.63555
OG0001627	-7.44754
OG0001628	-11.5865
OG0001629	-7.44754
OG0001630	-7.75114
OG0001631	-6.32952
OG0001632	-7.44754
OG0001633	-5.63555
OG0001634	-5.63555
OG0001635	-5.63555
OG0001636	-6.32952
OG0001637	-5.63555
OG0001638	-5.63555
OG0001639	-5.63555
OG0001640	-6.32952
OG0001641	-6.32952
OG0001642	-8.26265
OG0001643	-6.51237
OG0001644	-5.63555
OG0001645	-8.75191
OG0001646	-7.44754
OG0001647	-5.63555
OG0001648	-7.44754
OG0001649	-7.44754
OG0001650	-7.44754
OG0001651	-9.35599
OG0001652	-5.63555
OG0001653	-6.32952
OG0001654	-11.3024
OG0001655	-6.32952
OG0001656	-5.63555
OG0001657	-5.63555
OG0001658	-9.21165
OG0001659	-10.637
OG0001660	-6.32952
OG0001661	-7.32426
OG0001662	-9.21165
OG0001663	-8.90366
OG0001664	-5.63555
OG0001665	-5.63555
OG0001666	-5.63555
OG0001667	-5.63555
OG0001668	-7.44754
OG0001669	-8.26265
OG0001670	-7.44754
OG0001671	-14.6334
OG0001672	-7.98499
OG0001673	-5.63555
OG0001674	-11.0286
OG0001675	-7.44754
OG0001676	-10.1532
OG0001677	-8.26265
OG0001678	-6.32952
OG0001679	-8.18119
OG0001680	-7.44754
OG0001681	-7.44754
OG0001682	-7.44754
OG0001683	-6.85411
OG0001684	-8.87981
OG0001685	-8.75191
OG0001686	-7.44754
OG0001687	-6.32952
OG0001688	-18.9761
OG0001689	-8.26265
OG0001690	-8.75191
OG0001691	-7.00325
OG0001692	-5.63555
OG0001693	-9.21165
OG0001694	-5.63555
OG0001695	-6.85411
OG0001696	-5.63555
OG0001697	-7.44754
OG0001698	-5.63555
OG0001699	-7.97966
OG0001700	-7.44754
OG0001701	-6.32952
OG0001702	-10.7067
OG0001703	-7.44754
OG0001704	-6.32952
OG0001705	-5.63555
OG0001706	-5.63555
OG0001707	-5.63555
OG0001708	-7.00325
OG0001709	-12.0243
OG0001710	-7.44754
OG0001711	-7.44754
OG0001712	-7.44754
OG0001713	-8.87981
OG0001714	-9.21165
OG0001715	-10.3284
OG0001716	-8.18119
OG0001717	-7.44754
OG0001718	-7.00325
OG0001719	-7.44754
OG0001720	-11.6925
OG0001721	-5.63555
OG0001722	-7.44754
OG0001723	-7.44754
OG0001724	-6.32952
OG0001725	-5.63555
OG0001726	-5.63555
OG0001727	-6.32952
OG0001728	-15.0585
OG0001729	-7.44754
OG0001730	-7.00325
OG0001731	-5.63555
OG0001732	-5.63555
OG0001733	-6.51237
OG0001734	-5.63555
OG0001735	-8.75191
OG0001736	-8.62753
OG0001737	-5.63555
OG0001738	-7.44754
OG0001739	-11.1051
OG0001740	-10.3284
OG0001741	-9.23338
OG0001742	-5.63555
OG0001743	-8.26265
OG0001744	-7.75114
OG0001745	-5.63555
OG0001746	-7.44754
OG0001747	-7.44754
OG0001748	-7.44754
OG0001749	-6.85411
OG0001750	-5.63555
OG0001751	-5.63555
OG0001752	-5.63555
OG0001753	-9.60614
OG0001754	-13.2807
OG0001755	-5.63555
OG0001756	-7.44754
OG0001757	-6.85411
OG0001758	-13.4757
OG0001759	-11.4265
OG0001760	-11.8101
OG0001761	-6.32952
OG0001762	-5.63555
OG0001763	-6.32952
OG0001764	-10.1827
OG0001765	-6.85411
OG0001766	-7.44754
OG0001767	-6.32952
OG0001768	-5.63555
OG0001769	-17.1629
OG0001770	-5.63555
OG0001771	-5.63555
OG0001772	-5.63555
OG0001773	-8.62918
OG0001774	-5.63555
OG0001775	-16.6221
OG0001776	-5.63555
OG0001777	-7.00325
OG0001778	-7.18098
OG0001779	-5.63555
OG0001780	-6.32952
OG0001781	-7.44754
OG0001782	-6.32952
OG0001783	-11.8101
OG0001784	-6.32952
OG0001785	-7.44754
OG0001786	-5.63555
OG0001787	-8.62918
OG0001788	-7.72326
OG0001789	-5.63555
OG0001790	-14.5125
OG0001791	-10.0193
OG0001792	-5.63555
OG0001793	-5.63555
OG0001794	-11.7344
OG0001795	-8.75191
OG0001796	-9.58136
OG0001797	-5.63555
OG0001798	-16.4059
OG0001799	-9.60614
OG0001800	-14.3091
OG0001801	-5.63555
OG0001802	-7.97966
OG0001803	-7.41172
OG0001804	-8.18119
OG0001805	-6.85411
OG0001806	-5.63555
OG0001807	-5.63555
OG0001808	-8.75191
OG0001809	-5.63555
OG0001810	-7.44754
OG0001811	-10.7067
OG0001812	-7.41172
OG0001813	-16.4236
OG0001814	-7.18098
OG0001815	-6.51237
OG0001816	-7.44754
OG0001817	-9.07445
OG0001818	-7.00325
OG0001819	-9.32062
OG0001820	-18.6284
OG0001821	-9.35599
OG0001822	-9.60614
OG0001823	-5.63555
OG0001824	-5.63555
OG0001825	-9.79767
OG0001826	-5.63555
OG0001827	-8.62753
OG0001828	-5.63555
OG0001829	-7.97966
OG0001830	-7.44754
OG0001831	-12.2136
OG0001832	-7.44754
OG0001833	-7.44754
OG0001834	-11.8946
OG0001835	-5.63555
OG0001836	-9.21165
OG0001837	-7.75114
OG0001838	-11.4222
OG0001839	-9.58136
OG0001840	-5.63555
OG0001841	-20.406
OG0001842	-6.51237
OG0001843	-5.63555
OG0001844	-9.58136
OG0001845	-5.63555
OG0001846	-7.44754
OG0001847	-7.75114
OG0001848	-7.75114
OG0001849	-7.97966
OG0001850	-7.44754
OG0001851	-6.51237
OG0001852	-6.51237
OG0001853	-10.637
OG0001854	-7.00325
OG0001855	-10.0193
OG0001856	-9.48375
OG0001857	-5.63555
OG0001858	-7.00325
OG0001859	-6.85411
OG0001860	-5.63555
OG0001861	-5.63555
OG0001862	-8.87981
OG0001863	-5.63555
OG0001864	-5.63555
OG0001865	-8.89117
OG0001866	-8.26265
OG0001867	-9.21165
OG0001868	-6.51237
OG0001869	-7.75114
OG0001870	-7.97966
OG0001871	-7.41172
OG0001872	-6.51237
OG0001873	-7.18098
OG0001874	-7.00325
OG0001875	-8.62312
OG0001876	-12.1816
OG0001877	-7.41172
OG0001878	-9.60614
OG0001879	-12.8881
OG0001880	-9.21165
OG0001881	-9.97537
OG0001882	-33.1592
OG0001883	-33.1592
OG0001884	-8.24307
OG0001885	-16.7971
OG0001886	-33.1592
OG0001887	-12.4382
OG0001888	-13.1039
OG0001889	-8.24307
OG0001890	-8.24307
OG0001891	-11.3585
OG0001892	-9.81247
OG0001893	-22.6644
OG0001894	-8.24307
OG0001895	-8.24307
OG0001896	-27.3812
OG0001897	-22.1097
OG0001898	-9.0693
OG0001899	-8.73604
OG0001900	-8.24307
OG0001901	-15.2338
OG0001902	-27.3812
OG0001903	-9.81247
OG0001904	-11.3364
OG0001905	-24.2197
OG0001906	-8.24307
OG0001907	-8.24307
OG0001908	-25.969
OG0001909	-12.4382
OG0001910	-10.2419
OG0001911	-19.9645
OG0001912	-19.6723
OG0001913	-11.9422
OG0001914	-14.2023
OG0001915	-9.0693
OG0001916	-9.81247
OG0001917	-9.0693
OG0001918	-15.0756
OG0001919	-8.24307
OG0001920	-12.5575
OG0001921	-8.24307
OG0001922	-12.5575
OG0001923	-15.0756
OG0001924	-13.0518
OG0001925	-10.2419
OG0001926	-10.9887
OG0001927	-18.1863
OG0001928	-17.0266
OG0001929	-18.1863
OG0001930	-27.3812
OG0001931	-33.1592
OG0001932	-33.1592
OG0001933	-25.2012
OG0001934	-25.2012
OG0001935	-12.8722
OG0001936	-12.8722
OG0001937	-12.8722
OG0001938	-12.8722
OG0001939	-12.8722
OG0001940	-12.8722
OG0001941	-12.8722
OG0001942	-12.8722
OG0001943	-12.8722
OG0001944	-12.8722
OG0001945	-5.64204
OG0001946	-5.64204
OG0001947	-5.64204
OG0001948	-5.64204
OG0001949	-5.64204
OG0001950	-5.64204
OG0001951	-5.64204
OG0001952	-5.64204
OG0001953	-7.48388
OG0001954	-5.64204
OG0001955	-5.64204
OG0001956	-12.5305
OG0001957	-8.18768
OG0001958	-5.64204
OG0001959	-5.64204
OG0001960	-5.64204
OG0001961	-5.64204
OG0001962	-8.46587
OG0001963	-5.64204
OG0001964	-5.64204
OG0001965	-7.03995
OG0001966	-8.46587
OG0001967	-5.64204
OG0001968	-7.03995
OG0001969	-9.49024
OG0001970	-5.92068
OG0001971	-5.64204
OG0001972	-5.64204
OG0001973	-5.64204
OG0001974	-5.64204
OG0001975	-11.0136
OG0001976	-5.64204
OG0001977	-5.64204
OG0001978	-5.64204
OG0001979	-12.0381
OG0001980	-5.64204
OG0001981	-7.43873
OG0001982	-5.64204
OG0001983	-5.64204
OG0001984	-5.64204
OG0001985	-5.64204
OG0001986	-5.92068
OG0001987	-5.64204
OG0001988	-5.64204
OG0001989	-6.5227
OG0001990	-7.60187
OG0001991	-5.64204
OG0001992	-6.94345
OG0001993	-5.64204
OG0001994	-5.92068
OG0001995	-6.94345
OG0001996	-5.64204
OG0001997	-7.8764
OG0001998	-10.8737
OG0001999	-5.64204
OG0002000	-5.64204
OG0002001	-5.92068
OG0002002	-5.64204
OG0002003	-5.64204
OG0002004	-5.64204
OG0002005	-5.64204
OG0002006	-7.03995
OG0002007	-6.94345
OG0002008	-5.64204
OG0002009	-5.64204
OG0002010	-7.8764
OG0002011	-5.64204
OG0002012	-5.64204
OG0002013	-9.49024
OG0002014	-7.48388
OG0002015	-5.64204
OG0002016	-5.64204
OG0002017	-5.64204
OG0002018	-5.64204
OG0002019	-5.64204
OG0002020	-5.64204
OG0002021	-5.64204
OG0002022	-7.8764
OG0002023	-5.92068
OG0002024	-7.48388
OG0002025	-5.64204
OG0002026	-5.64204
OG0002027	-8.75155
OG0002028	-8.18768
OG0002029	-5.64204
OG0002030	-5.64204
OG0002031	-5.64204
OG0002032	-5.64204
OG0002033	-5.64204
OG0002034	-5.64204
OG0002035	-5.64204
OG0002036	-5.64204
OG0002037	-5.64204
OG0002038	-7.02215
OG0002039	-6.94345
OG0002040	-11.3097
OG0002041	-7.48388
OG0002042	-7.8764
OG0002043	-5.64204
OG0002044	-5.64204
OG0002045	-5.64204
OG0002046	-5.64204
OG0002047	-15.2486
OG0002048	-5.64204
OG0002049	-5.64204
OG0002050	-5.64204
OG0002051	-5.64204
OG0002052	-5.64204
OG0002053	-5.64204
OG0002054	-5.64204
OG0002055	-5.64204
OG0002056	-5.64204
OG0002057	-5.64204
OG0002058	-5.64204
OG0002059	-5.64204
OG0002060	-8.28025
OG0002061	-5.64204
OG0002062	-5.64204
OG0002063	-5.64204
OG0002064	-5.64204
OG0002065	-15.2486
OG0002066	-5.64204
OG0002067	-5.64204
OG0002068	-5.64204
OG0002069	-5.64204
OG0002070	-7.48388
OG0002071	-8.41134
OG0002072	-5.64204
OG0002073	-5.64204
OG0002074	-5.92068
OG0002075	-5.64204
OG0002076	-5.64204
OG0002077	-7.35863
OG0002078	-7.59712
OG0002079	-5.64204
OG0002080	-5.64204
OG0002081	-6.5227
OG0002082	-6.5227
OG0002083	-5.64204
OG0002084	-5.64204
OG0002085	-5.64204
OG0002086	-5.64204
OG0002087	-5.64204
OG0002088	-5.64204
OG0002089	-9.49024
OG0002090	-8.30694
OG0002091	-5.64204
OG0002092	-5.64204
OG0002093	-5.64204
OG0002094	-5.64204
OG0002095	-5.64204
OG0002096	-5.64204
OG0002097	-5.64204
OG0002098	-5.64204
OG0002099	-5.64204
OG0002100	-5.92068
OG0002101	-5.64204
OG0002102	-5.64204
OG0002103	-5.64204
OG0002104	-5.64204
OG0002105	-5.92068
OG0002106	-5.64204
OG0002107	-7.03995
OG0002108	-8.56309
OG0002109	-5.64204
OG0002110	-5.64204
OG0002111	-5.64204
OG0002112	-5.92068
OG0002113	-5.64204
OG0002114	-5.64204
OG0002115	-14.3639
OG0002116	-5.64204
OG0002117	-5.64204
OG0002118	-5.64204
OG0002119	-15.2486
OG0002120	-5.64204
OG0002121	-5.64204
OG0002122	-5.64204
OG0002123	-5.64204
OG0002124	-5.64204
OG0002125	-5.64204
OG0002126	-5.64204
OG0002127	-5.64204
OG0002128	-5.64204
OG0002129	-5.64204
OG0002130	-6.5227
OG0002131	-7.03995
OG0002132	-5.64204
OG0002133	-5.92068
OG0002134	-5.64204
OG0002135	-5.64204
OG0002136	-5.64204
OG0002137	-5.64204
OG0002138	-5.64204
OG0002139	-5.64204
OG0002140	-5.92068
OG0002141	-5.64204
OG0002142	-5.92068
OG0002143	-5.64204
OG0002144	-5.92068
OG0002145	-7.3204
OG0002146	-5.64204
OG0002147	-5.64204
OG0002148	-5.64204
OG0002149	-5.64204
OG0002150	-5.64204
OG0002151	-6.5227
OG0002152	-5.64204
OG0002153	-5.64204
OG0002154	-5.64204
OG0002155	-5.64204
OG0002156	-5.64204
OG0002157	-5.64204
OG0002158	-6.94345
OG0002159	-5.64204
OG0002160	-15.2486
OG0002161	-7.35863
OG0002162	-5.64204
OG0002163	-13.9572
OG0002164	-8.41134
OG0002165	-8.09904
OG0002166	-5.64204
OG0002167	-5.64204
OG0002168	-5.64204
OG0002169	-5.64204
OG0002170	-5.64204
OG0002171	-5.92068
OG0002172	-5.64204
OG0002173	-7.02215
OG0002174	-5.92068
OG0002175	-15.2486
OG0002176	-5.64204
OG0002177	-5.64204
OG0002178	-19.1299
OG0002179	-5.92068
OG0002180	-9.49024
OG0002181	-5.64204
OG0002182	-5.92068
OG0002183	-7.8764
OG0002184	-7.8764
OG0002185	-5.64204
OG0002186	-5.64204
OG0002187	-5.64204
OG0002188	-5.64204
OG0002189	-7.03995
OG0002190	-7.35863
OG0002191	-5.64204
OG0002192	-7.03995
OG0002193	-5.64204
OG0002194	-5.92068
OG0002195	-5.92068
OG0002196	-6.5227
OG0002197	-5.64204
OG0002198	-5.92068
OG0002199	-8.94451
OG0002200	-5.64204
OG0002201	-7.8764
OG0002202	-5.64204
OG0002203	-5.64204
OG0002204	-9.75683
OG0002205	-5.64204
OG0002206	-5.64204
OG0002207	-5.64204
OG0002208	-5.64204
OG0002209	-5.64204
OG0002210	-9.49024
OG0002211	-5.92068
OG0002212	-5.64204
OG0002213	-5.92068
OG0002214	-5.64204
OG0002215	-5.92068
OG0002216	-5.64204
OG0002217	-8.75155
OG0002218	-5.92068
OG0002219	-7.43873
OG0002220	-5.64204
OG0002221	-5.64204
OG0002222	-5.64204
OG0002223	-5.64204
OG0002224	-17.1981
OG0002225	-6.73258
OG0002226	-8.28025
OG0002227	-7.46115
OG0002228	-5.92068
OG0002229	-5.64204
OG0002230	-5.64204
OG0002231	-5.64204
OG0002232	-5.64204
OG0002233	-5.64204
OG0002234	-8.41134
OG0002235	-5.64204
OG0002236	-5.64204
OG0002237	-5.64204
OG0002238	-5.64204
OG0002239	-7.03995
OG0002240	-13.5283
OG0002241	-5.64204
OG0002242	-5.64204
OG0002243	-15.0863
OG0002244	-5.64204
OG0002245	-5.64204
OG0002246	-5.64204
OG0002247	-7.03995
OG0002248	-10.8661
OG0002249	-5.64204
OG0002250	-7.03995
OG0002251	-8.41134
OG0002252	-5.64204
OG0002253	-8.56309
OG0002254	-7.48388
OG0002255	-5.64204
OG0002256	-5.64204
OG0002257	-5.64204
OG0002258	-5.64204
OG0002259	-5.64204
OG0002260	-7.03995
OG0002261	-5.64204
OG0002262	-5.92068
OG0002263	-5.64204
OG0002264	-5.64204
OG0002265	-5.92068
OG0002266	-5.64204
OG0002267	-8.28025
OG0002268	-5.92068
OG0002269	-5.64204
OG0002270	-5.64204
OG0002271	-8.30694
OG0002272	-5.92068
OG0002273	-5.64204
OG0002274	-5.64204
OG0002275	-5.92068
OG0002276	-5.64204
OG0002277	-5.64204
OG0002278	-5.64204
OG0002279	-5.64204
OG0002280	-5.64204
OG0002281	-5.64204
OG0002282	-5.64204
OG0002283	-5.64204
OG0002284	-6.5227
OG0002285	-5.64204
OG0002286	-7.48388
OG0002287	-5.64204
OG0002288	-11.8871
OG0002289	-5.64204
OG0002290	-5.64204
OG0002291	-5.64204
OG0002292	-7.48388
OG0002293	-5.64204
OG0002294	-5.64204
OG0002295	-5.64204
OG0002296	-7.8764
OG0002297	-5.64204
OG0002298	-5.64204
OG0002299	-5.92068
OG0002300	-7.03995
OG0002301	-5.64204
OG0002302	-5.92068
OG0002303	-5.64204
OG0002304	-5.64204
OG0002305	-7.03995
OG0002306	-8.94751
OG0002307	-5.64204
OG0002308	-10.0304
OG0002309	-5.64204
OG0002310	-5.64204
OG0002311	-5.64204
OG0002312	-5.64204
OG0002313	-5.64204
OG0002314	-7.03995
OG0002315	-7.35863
OG0002316	-5.64204
OG0002317	-6.73258
OG0002318	-5.64204
OG0002319	-5.64204
OG0002320	-5.64204
OG0002321	-8.18768
OG0002322	-5.64204
OG0002323	-5.64204
OG0002324	-7.48388
OG0002325	-5.64204
OG0002326	-5.64204
OG0002327	-5.64204
OG0002328	-5.64204
OG0002329	-5.92068
OG0002330	-5.64204
OG0002331	-5.92068
OG0002332	-9.79117
OG0002333	-5.64204
OG0002334	-5.92068
OG0002335	-8.30694
OG0002336	-5.92068
OG0002337	-5.64204
