family_id	species	n_assemblies	max_copy	min_copy	median_copy	mean_copy	sd_copy	var_copy	cv	dispersion
OG0000601	AL	21	1	0	1	0.904761904761905	0.300792603759119	0.0904761904761905	0.332454983102184	0.1
OG0000601	AT	133	32	3	17	17.2406015037594	5.96981088977655	35.6386420596947	0.34626465256881	2.06713449364998
OG0000605	AL	21	13	10	12	11.8571428571429	0.963624111659431	0.928571428571428	0.0812695033929641	0.0783132530120482
OG0000605	AT	133	3	3	3	3	0	0	0	0
OG0000606	AL	21	8	7	8	7.76190476190476	0.436435780471985	0.19047619047619	0.056227922637495	0.0245398773006135
OG0000606	AT	133	3	3	3	3	0	0	0	0
OG0000618	AL	21	1	0	1	0.904761904761905	0.300792603759119	0.0904761904761904	0.332454983102184	0.1
OG0000618	AT	133	3	2	3	2.98496240601504	0.122162485315295	0.0149236728184096	0.0409259711509678	0.00499961834974428
OG0000620	AL	21	8	4	5	5.33333333333333	1.27801930084539	1.63333333333333	0.23962861890851	0.30625
OG0000620	AT	133	3	1	3	2.54887218045113	0.621169051961018	0.385850991114149	0.243703492362287	0.151381067310271
OG0000621	AL	21	2	0	2	1.66666666666667	0.577350269189626	0.333333333333333	0.346410161513775	0.2
OG0000621	AT	133	1	1	1	1	0	0	0	0
OG0000639	AL	21	9	5	7	6.76190476190476	0.830948969838817	0.69047619047619	0.122886819483205	0.102112676056338
OG0000639	AT	133	2	1	2	1.93984962406015	0.23866416420647	0.0569605832763729	0.123032301703335	0.0293634014564248
OG0000679	AL	21	2	1	2	1.57142857142857	0.50709255283711	0.257142857142857	0.322695260896343	0.163636363636364
OG0000679	AT	133	10	7	9	9.3984962406015	0.673523633744973	0.453634085213032	0.0716629146304651	0.0482666666666666
OG0000692	AL	21	5	4	5	4.71428571428571	0.462910049886276	0.214285714285714	0.0981930408849676	0.0454545454545454
OG0000692	AT	133	8	6	8	7.58646616541353	0.552238139629726	0.3049669628617	0.0727925397133335	0.0401988167102142
OG0000712	AL	21	7	6	7	6.95238095238095	0.218217890235992	0.0476190476190476	0.0313875047599715	0.00684931506849315
OG0000712	AT	133	4	4	4	4	0	0	0	0
OG0000720	AL	21	46	10	15	19.8571428571429	11.5164478650568	132.628571428571	0.579965000398544	6.67913669064748
OG0000720	AT	133	1	1	1	1	0	0	0	0
OG0000724	AL	21	8	3	5	5.66666666666667	1.6532795690183	2.73333333333333	0.291755218062053	0.482352941176471
OG0000724	AT	133	2	2	2	2	0	0	0	0
OG0000725	AL	21	9	3	4	4.76190476190476	1.51343192462568	2.29047619047619	0.317820704171393	0.481
OG0000725	AT	133	1	0	1	0.992481203007519	0.086710996952412	0.0075187969924812	0.0873678984444757	0.00757575757575758
OG0000728	AL	21	3	1	2	2.28571428571429	0.560611910581388	0.314285714285714	0.245267710879357	0.1375
OG0000728	AT	133	6	3	5	4.47368421052632	0.584897651865602	0.342105263157894	0.130741828064076	0.076470588235294
OG0000731	AL	21	5	4	5	4.57142857142857	0.50709255283711	0.257142857142857	0.110926495933118	0.05625
OG0000731	AT	133	7	6	7	6.71428571428571	0.453461911992292	0.205627705627705	0.0675368805094903	0.0306254029658285
OG0000736	AL	21	1	0	1	0.952380952380952	0.218217890235992	0.0476190476190477	0.229128784747792	0.05
OG0000736	AT	133	11	5	8	8.06015037593985	1.36381482845241	1.85999088630668	0.169204638231502	0.230763794663048
OG0000739	AL	21	7	6	7	6.9047619047619	0.300792603759119	0.0904761904761905	0.0435630667513207	0.0131034482758621
OG0000739	AT	133	14	7	11	11.015037593985	1.32564999726272	1.75734791524265	0.120349112379482	0.159540800496432
OG0000761	AL	21	7	4	5	5.38095238095238	1.11696868694653	1.24761904761905	0.207578251556434	0.231858407079646
OG0000761	AT	133	14	5	5	5.33834586466165	1.59491245150204	2.54374572795626	0.298765290210946	0.47650448143406
OG0000792	AL	21	2	2	2	2	0	0	0	0
OG0000792	AT	133	1	1	1	1	0	0	0	0
OG0000817	AL	21	10	6	9	8.28571428571429	1.58564993434418	2.51428571428571	0.19137154380016	0.303448275862069
OG0000817	AT	133	1	0	1	0.75187969924812	0.43355498476206	0.18796992481203	0.57662812973354	0.25
OG0000822	AL	21	9	7	8	8.0952380952381	0.538958431120796	0.29047619047619	0.0665772179619807	0.0358823529411764
OG0000822	AT	133	2	1	2	1.98496240601504	0.122162485315295	0.0149236728184096	0.0615439793444477	0.0075183654729109
OG0000846	AL	21	5	4	4	4.0952380952381	0.300792603759119	0.0904761904761905	0.0734493567318779	0.022093023255814
OG0000846	AT	133	4	4	4	4	0	0	0	0
OG0000857	AL	21	2	2	2	2	0	0	0	0
OG0000857	AT	133	2	2	2	2	0	0	0	0
OG0000862	AL	21	0	0	0	0	0	0	NA	NA
OG0000862	AT	133	1	0	1	0.827067669172932	0.379618592391394	0.144110275689223	0.458993388982322	0.174242424242424
OG0000865	AL	21	34	11	22	20.6190476190476	7.10264873463548	50.447619047619	0.344470261956917	2.44665127020785
OG0000865	AT	133	1	1	1	1	0	0	0	0
OG0000887	AL	21	7	1	4	3.28571428571429	1.61687529336239	2.61428571428571	0.492092480588553	0.795652173913043
OG0000887	AT	133	1	0	1	0.992481203007519	0.086710996952412	0.0075187969924812	0.0873678984444757	0.00757575757575757
OG0000893	AL	21	11	6	9	8.42857142857143	1.56752762563945	2.45714285714286	0.185977853889426	0.291525423728814
OG0000893	AT	133	1	0	1	0.902255639097744	0.298091445551766	0.0888585099111416	0.330384685486541	0.0984848484848486
OG0000907	AL	21	9	4	6	5.85714285714286	1.1084094137869	1.22857142857143	0.189240631622154	0.209756097560976
OG0000907	AT	133	5	4	5	4.93984962406015	0.23866416420647	0.0569605832763728	0.0483140545501682	0.0115308334486417
OG0000913	AL	21	8	4	6	6.04761904761905	1.02353263143832	1.04761904761905	0.169245553229958	0.173228346456693
OG0000913	AT	133	4	3	4	3.99248120300752	0.086710996952412	0.0075187969924812	0.0217185736246154	0.00188323917137476
OG0000929	AL	21	9	5	6	6.76190476190476	1.37494588638106	1.89047619047619	0.203337067704241	0.279577464788733
OG0000929	AT	133	1	1	1	1	0	0	0	0
OG0000949	AL	21	10	7	8	8.14285714285714	0.72702917999997	0.528571428571429	0.0892842852631542	0.0649122807017544
OG0000949	AT	133	24	17	20	20.3082706766917	1.57720721303377	2.48758259284575	0.0776632948291341	0.122491108792479
OG0000962	AL	21	4	3	4	3.95238095238095	0.218217890235992	0.0476190476190476	0.0552117553609137	0.0120481927710843
OG0000962	AT	133	5	3	5	4.96240601503759	0.227170175085538	0.0516062884483939	0.0457782322520857	0.0103994490358127
OG0001007	AL	21	13	2	7	7	3.30151480384384	10.9	0.471644971977691	1.55714285714286
OG0001007	AT	133	1	1	1	1	0	0	0	0
OG0001019	AL	21	2	2	2	2	0	0	0	0
OG0001019	AT	133	5	4	4	4.00751879699248	0.0867109969524119	0.00751879699248118	0.021637078038782	0.00187617260787992
OG0001038	AL	21	1	0	1	0.761904761904762	0.436435780471985	0.19047619047619	0.57282196186948	0.25
OG0001038	AT	133	8	3	7	6.56390977443609	1.39454230277246	1.94474823422192	0.212456043835896	0.296278940608837
OG0001079	AL	21	3	0	1	1.42857142857143	0.925820099772552	0.857142857142857	0.648074069840786	0.6
OG0001079	AT	133	1	0	1	0.646616541353383	0.479827758266546	0.230234677603099	0.742059207551752	0.356060606060607
OG0001115	AL	21	8	7	7	7.14285714285714	0.358568582800318	0.128571428571429	0.0501996015920445	0.018
OG0001115	AT	133	4	3	4	3.97744360902256	0.149045722775883	0.0222146274777854	0.0374727431553732	0.00558515208798763
OG0001127	AL	21	11	1	9	8.61904761904762	2.57829770345068	6.64761904761905	0.299139512555051	0.771270718232044
OG0001127	AT	133	3	1	2	2.1203007518797	0.628099514226972	0.394508999772158	0.296231331177969	0.186062755211691
OG0001132	AL	21	19	5	12	12.047619047619	4.1530252885841	17.247619047619	0.344717514072198	1.43162055335968
OG0001132	AT	133	1	1	1	1	0	0	0	0
OG0001135	AL	21	8	3	6	5.52380952380952	1.03048763306736	1.06190476190476	0.186553795641504	0.192241379310345
OG0001135	AT	133	1	0	1	0.977443609022556	0.149045722775883	0.0222146274777853	0.152485239455326	0.0227272727272726
OG0001136	AL	21	6	2	6	5.23809523809524	1.04425867986634	1.09047619047619	0.19935847524721	0.208181818181818
OG0001136	AT	133	5	4	5	4.90977443609023	0.287587842088801	0.0827067669172932	0.0585745528297252	0.0168453292496171
OG0001139	AL	21	8	3	6	5.85714285714286	1.27615493909299	1.62857142857143	0.217880111552461	0.278048780487805
OG0001139	AT	133	3	2	3	2.95488721804511	0.208336181343031	0.0434039644565962	0.0705056288005676	0.0146888734674995
OG0001188	AL	21	6	3	5	4.71428571428571	0.783763812819726	0.614285714285714	0.166252929992063	0.13030303030303
OG0001188	AT	133	3	3	3	3	0	0	0	0
OG0001196	AL	21	2	1	2	1.66666666666667	0.483045891539648	0.233333333333333	0.289827534923789	0.14
OG0001196	AT	133	1	0	1	0.781954887218045	0.414479335023522	0.171793119161541	0.530055303443542	0.21969696969697
OG0001202	AL	21	4	4	4	4	0	0	0	0
OG0001202	AT	133	4	3	4	3.99248120300752	0.0867109969524119	0.00751879699248118	0.0217185736246154	0.00188323917137476
OG0001262	AL	21	7	6	7	6.9047619047619	0.300792603759119	0.0904761904761905	0.0435630667513207	0.0131034482758621
OG0001262	AT	133	3	3	3	3	0	0	0	0
OG0001318	AL	21	16	4	12	11.2857142857143	3.84893306180891	14.8142857142857	0.34104470167927	1.3126582278481
OG0001318	AT	133	1	1	1	1	0	0	0	0
OG0001336	AL	21	6	4	4	4.52380952380952	0.87287156094397	0.761904761904762	0.192950555577088	0.168421052631579
OG0001336	AT	133	3	3	3	3	0	0	0	0
OG0001349	AL	21	3	2	3	2.80952380952381	0.402373908081478	0.161904761904762	0.143217831690018	0.0576271186440678
OG0001349	AT	133	6	5	6	5.93984962406015	0.23866416420647	0.0569605832763728	0.0401801694170386	0.00958956655159188
OG0001363	AL	21	2	1	1	1.33333333333333	0.483045891539648	0.233333333333333	0.362284418654736	0.175
OG0001363	AT	133	1	0	1	0.992481203007519	0.0867109969524119	0.00751879699248118	0.0873678984444756	0.00757575757575755
OG0001392	AL	21	8	7	8	7.71428571428571	0.462910049886276	0.214285714285714	0.0600068583185913	0.0277777777777778
OG0001392	AT	133	2	2	2	2	0	0	0	0
OG0001395	AL	21	3	3	3	3	0	0	0	0
OG0001395	AT	133	2	1	2	1.96240601503759	0.190931331365176	0.0364547732968786	0.0972945098527525	0.0185765703007083
OG0001398	AL	21	2	0	1	0.857142857142857	0.72702917999997	0.528571428571429	0.848200709999965	0.616666666666667
OG0001398	AT	133	1	0	0	0.165413533834586	0.372958100007095	0.139097744360902	2.25470124095198	0.840909090909091
OG0001400	AL	21	6	0	3	3.28571428571429	1.30930734141595	1.71428571428571	0.398484843039638	0.521739130434783
OG0001400	AT	133	4	4	4	4	0	0	0	0
OG0001401	AL	21	5	4	5	4.85714285714286	0.358568582800318	0.128571428571429	0.0738229435177126	0.0264705882352941
OG0001401	AT	133	3	3	3	3	0	0	0	0
OG0001408	AL	21	7	2	4	4.47619047619048	1.72101852456758	2.96190476190476	0.38448286187148	0.661702127659574
OG0001408	AT	133	2	1	2	1.99248120300752	0.0867109969524119	0.00751879699248118	0.0435191041308331	0.00377358490566037
OG0001411	AL	21	9	2	4	4.9047619047619	1.78619041271534	3.19047619047619	0.36417474434002	0.650485436893204
OG0001411	AT	133	1	1	1	1	0	0	0	0
OG0001412	AL	21	10	5	7	7.42857142857143	1.56752762563945	2.45714285714286	0.211013334220695	0.330769230769231
OG0001412	AT	133	1	1	1	1	0	0	0	0
OG0001688	AL	21	2	1	2	1.61904761904762	0.497613351528119	0.247619047619048	0.307349423002662	0.152941176470588
OG0001688	AT	133	8	5	7	6.86466165413534	0.488999517989755	0.239120528594212	0.0712343218977408	0.0348335490723223
OG0001769	AL	21	4	2	3	2.76190476190476	0.830948969838816	0.69047619047619	0.300860833907158	0.25
OG0001769	AT	133	3	2	3	2.99248120300752	0.0867109969524119	0.00751879699248118	0.0289762879263085	0.00251256281407035
OG0001813	AL	21	6	4	6	5.76190476190476	0.538958431120797	0.290476190476191	0.0935382401118738	0.0504132231404959
OG0001813	AT	133	2	2	2	2	0	0	0	0
OG0001820	AL	21	1	1	1	1	0	0	0	0
OG0001820	AT	133	8	4	7	6.81203007518797	0.77018667493027	0.593187514240145	0.113062723803229	0.0870794033045688
OG0001841	AL	21	9	4	7	6.57142857142857	1.36277028773849	1.85714285714286	0.207378087264553	0.282608695652174
OG0001841	AT	133	2	2	2	2	0	0	0	0
OG0001885	AL	21	1	1	1	1	0	0	0	0
OG0001885	AT	133	7	5	7	6.93233082706767	0.330185639286413	0.109022556390977	0.047629815645437	0.0157266811279826
OG0001893	AL	21	1	0	1	0.80952380952381	0.402373908081478	0.161904761904762	0.497050121747708	0.2
OG0001893	AT	133	1	0	1	0.909774436090226	0.287587842088801	0.0827067669172931	0.316108950395128	0.0909090909090908
OG0001901	AL	21	7	5	6	6.04761904761905	0.669043382464132	0.447619047619047	0.110629220722416	0.074015748031496
OG0001901	AT	133	2	2	2	2	0	0	0	0
OG0001911	AL	21	16	2	10	10	2.66458251889485	7.1	0.266458251889485	0.71
OG0001911	AT	133	2	2	2	2	0	0	0	0
OG0001918	AL	21	7	5	6	6.04761904761905	0.740012869900955	0.547619047619047	0.122364332818268	0.0905511811023622
OG0001918	AT	133	1	0	0	0.233082706766917	0.424392936227608	0.180109364319891	1.82078259736361	0.772727272727274
OG0001923	AL	21	7	5	6	6	0.547722557505166	0.3	0.0912870929175277	0.05
OG0001923	AT	133	1	1	1	1	0	0	0	0
OG0001927	AL	21	8	2	4	4.14285714285714	1.55838744494796	2.42857142857143	0.376162486711576	0.586206896551724
OG0001927	AT	133	3	0	2	1.93984962406015	0.587230253950833	0.34483937115516	0.30271947199791	0.177766032417195
OG0001928	AL	21	5	5	5	5	0	0	0	0
OG0001928	AT	133	4	4	4	4	0	0	0	0
OG0001929	AL	21	15	0	9	9.57142857142857	3.52946778667023	12.4571428571429	0.368750365771517	1.30149253731343
OG0001929	AT	133	4	1	3	2.80451127819549	0.468049573529268	0.21907040328093	0.166891670990329	0.0781135754326103
OG0002178	AL	21	6	3	5	5.04761904761905	0.740012869900955	0.547619047619048	0.146606323282265	0.108490566037736
OG0002178	AT	133	1	1	1	1	0	0	0	0
OG0002370	AL	21	7	3	5	5.14285714285714	1.2363540870525	1.52857142857143	0.240402183593542	0.297222222222222
OG0002370	AT	133	4	2	3	2.90225563909774	0.441496450689864	0.194919115971748	0.152121834045989	0.0671612498037369
OG0002564	AL	21	1	0	1	0.523809523809524	0.511766315719159	0.261904761904762	0.977008420918394	0.5
OG0002564	AT	133	1	1	1	1	0	0	0	0
OG0002742	AL	21	3	2	3	2.71428571428571	0.462910049886276	0.214285714285714	0.170545807852838	0.0789473684210526
OG0002742	AT	133	5	4	4	4.33082706766917	0.472289788276515	0.223057644110275	0.109053024029126	0.0515046296296295
OG0002810	AL	21	6	3	5	4.95238095238095	1.07126982951031	1.14761904761905	0.216314100189582	0.231730769230769
OG0002810	AT	133	2	2	2	2	0	0	0	0
OG0002829	AL	21	1	1	1	1	0	0	0	0
OG0002829	AT	133	2	0	2	1.87218045112782	0.483258100225054	0.233538391433128	0.258125812570009	0.124741389801631
OG0002867	AL	21	6	3	6	5.42857142857143	0.870139561876632	0.757142857142857	0.160288866661485	0.139473684210526
OG0002867	AT	133	1	1	1	1	0	0	0	0
OG0002883	AL	21	1	0	1	0.904761904761905	0.300792603759119	0.0904761904761905	0.332454983102184	0.1
OG0002883	AT	133	9	1	3	4.70676691729323	2.72691954878832	7.43609022556392	0.579361501579628	1.57987220447285
OG0002891	AL	21	8	1	4	3.9047619047619	1.60949563232591	2.59047619047619	0.412187905839563	0.663414634146341
OG0002891	AT	133	4	2	3	2.81954887218045	0.64941216386688	0.421736158578264	0.230324847451453	0.149575757575758
OG0002892	AL	21	5	4	4	4.04761904761905	0.218217890235992	0.0476190476190476	0.0539126552347746	0.0117647058823529
OG0002892	AT	133	5	3	5	4.7593984962406	0.446372176889142	0.199248120300751	0.0937875189988244	0.041864139020537
OG0002893	AL	21	6	3	6	5.0952380952381	1.09108945117996	1.19047619047619	0.214139051166161	0.233644859813084
OG0002893	AT	133	3	1	2	1.7218045112782	0.631896897260442	0.399293688767374	0.366996887928554	0.231904194786291
OG0002919	AL	21	7	3	5	5.04761904761905	0.973457265430305	0.947619047619047	0.192854741264494	0.187735849056604
OG0002919	AT	133	2	1	2	1.98496240601504	0.122162485315295	0.0149236728184096	0.0615439793444478	0.00751836547291092
OG0003409	AL	21	12	4	5	6	2.14476105895272	4.6	0.35746017649212	0.766666666666667
OG0003409	AT	133	1	1	1	1	0	0	0	0
OG0003680	AL	21	1	1	1	1	0	0	0	0
OG0003680	AT	133	1	1	1	1	0	0	0	0
OG0003687	AL	21	6	3	6	5.33333333333333	1.01653004546513	1.03333333333333	0.190599383524711	0.19375
OG0003687	AT	133	2	1	2	1.92481203007519	0.264691362590354	0.0700615174299383	0.13751543447077	0.0363991477272726
OG0003691	AL	21	6	3	4	4.28571428571429	0.783763812819726	0.614285714285714	0.182878222991269	0.143333333333333
OG0003691	AT	133	1	1	1	1	0	0	0	0
OG0003730	AL	21	1	1	1	1	0	0	0	0
OG0003730	AT	133	2	1	2	1.98496240601504	0.122162485315295	0.0149236728184097	0.0615439793444479	0.00751836547291093
OG0003767	AL	21	5	3	5	4.33333333333333	0.795822425754221	0.633333333333333	0.183651329020205	0.146153846153846
OG0003767	AT	133	2	2	2	2	0	0	0	0
OG0003807	AL	21	5	5	5	5	0	0	0	0
OG0003807	AT	133	1	1	1	1	0	0	0	0
OG0003808	AL	21	6	3	4	4.57142857142857	0.978336781043653	0.957142857142858	0.214011170853299	0.209375
OG0003808	AT	133	1	0	1	0.654135338345865	0.47744764558226	0.227956254272044	0.729891228303915	0.348484848484849
OG0003820	AL	21	6	1	3	3.23809523809524	1.51343192462568	2.29047619047619	0.467383388487342	0.70735294117647
OG0003820	AT	133	2	0	2	1.80451127819549	0.416672362686061	0.173615857826384	0.230905934321859	0.0962121212121213
OG0004081	AL	21	6	4	5	4.95238095238095	0.589592272353571	0.347619047619048	0.119052285763702	0.0701923076923077
OG0004081	AT	133	1	1	1	1	0	0	0	0
OG0004132	AL	21	5	4	5	4.85714285714286	0.358568582800318	0.128571428571429	0.0738229435177126	0.0264705882352941
OG0004132	AT	133	1	1	1	1	0	0	0	0
OG0004303	AL	21	4	3	4	3.95238095238095	0.218217890235992	0.0476190476190476	0.0552117553609137	0.0120481927710843
OG0004303	AT	133	2	2	2	2	0	0	0	0
OG0004694	AL	21	6	5	5	5.14285714285714	0.358568582800318	0.128571428571429	0.0697216688778396	0.025
OG0004694	AT	133	1	1	1	1	0	0	0	0
OG0004872	AL	21	5	0	4	3.28571428571429	1.8205179796656	3.31428571428571	0.554070689463443	1.00869565217391
OG0004872	AT	133	1	1	1	1	0	0	0	0
OG0005764	AL	21	4	3	4	3.9047619047619	0.300792603759119	0.0904761904761905	0.0770322521822135	0.0231707317073171
OG0005764	AT	133	1	1	1	1	0	0	0	0
